file_type,file_type_code,size_bytes,entropy,printable_ratio,null_ratio,control_ratio,suspicious_keyword_hits,script_keyword_hits,url_count,base64_blob_count,has_mz,has_pdf,has_zip,is_json_valid,pe_section_count,pdf_js_count,pdf_openaction_count,pdf_embedded_count,doc_has_macro,doc_has_external_link,doc_has_embedding,json_command_fields,json_suspicious_values,text_length,label
exe,0,1048064,6.34718829570957,0.214142,0.118658,0.039679,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,14085,0
exe,0,102944,6.156996986172709,0.223129,0.058974,0.046169,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,12071,0
exe,0,188416,6.120299800716619,0.225465,0.084184,0.012006,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,17612,0
exe,0,25600,5.937797150840445,0.128042,0.088143,0.023468,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,14131,0
exe,0,592288,6.511642706059089,0.2542,0.046244,0.018319,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,7503,0
exe,0,1245184,6.46214417087981,0.347388,0.110878,0.016977,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,2762,0
exe,0,332384,4.523038424913694,0.352285,0.069484,0.048291,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,16031,0
exe,0,109120,4.777229325575685,0.202958,0.093694,0.04293,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,6638,0
exe,0,232232,6.311457808827997,0.178333,0.03286,0.021809,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,15304,0
exe,0,9216,5.655042817443344,0.123443,0.059157,0.044236,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1162,0
exe,0,46592,6.519371798502587,0.224109,0.075154,0.03354,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,7962,0
exe,0,11831576,7.998196528460823,0.337337,0.12695,0.051567,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,4139,0
exe,0,82432,6.39707621302366,0.200769,0.070937,0.056763,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,11718,0
exe,0,82040,3.7212885081160327,0.333486,0.151167,0.046519,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,13905,0
exe,0,1234800,6.290080424156967,0.23887,0.075499,0.043494,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,1881,0
exe,0,40960,5.12893783051585,0.15764,0.117364,0.048392,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,12871,0
exe,0,9728,3.526027440929542,0.188361,0.151718,0.040528,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,3531,0
exe,0,301056,6.461365080815472,0.26785,0.042093,0.019399,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,10893,0
exe,0,121120,6.592549586108335,0.213204,0.074334,0.042702,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,5939,0
exe,0,1071856,6.455170214590339,0.174091,0.08189,0.051064,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,9553,0
exe,0,61968,5.991153670178878,0.349213,0.087478,0.018177,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,4487,0
exe,0,45600,5.134369008068938,0.22088,0.033222,0.044303,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,14253,0
exe,0,967168,6.6185122738002775,0.308923,0.021956,0.025951,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,17612,0
exe,0,283984,6.385858213088144,0.199837,0.092751,0.034307,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,14843,0
exe,0,111184,6.090479251936178,0.300554,0.068473,0.022932,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,15754,0
exe,0,507424,6.538788870365788,0.230536,0.144961,0.045601,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,12955,0
exe,0,13312,5.694256873681469,0.129035,0.048614,0.031203,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,3621,0
exe,0,61440,5.313135841175646,0.139101,0.073939,0.056709,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,9448,0
exe,0,823296,6.708851297689595,0.151379,0.150054,0.046381,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,15250,0
exe,0,181248,6.668565129331504,0.112621,0.065074,0.016078,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,16081,0
exe,0,202784,6.135601620085553,0.195447,0.162267,0.044319,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,14949,0
exe,0,513952,6.36871167967789,0.18774,0.067383,0.050958,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,9756,0
exe,0,803344,5.110259995584935,0.146469,0.077102,0.010876,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,10754,0
exe,0,70176,4.8734097217140055,0.265356,0.115325,0.027862,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,13983,0
exe,0,1655840,5.9364638138638455,0.164643,0.033447,0.014729,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,17169,0
exe,0,238200,6.431091498184913,0.212086,0.063951,0.058593,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,8998,0
exe,0,194128,5.973492592330182,0.338882,0.164573,0.056613,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,16021,0
exe,0,3497832,6.592949657599112,0.110567,0.072254,0.011914,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,4313,0
exe,0,3035136,6.700776974249786,0.199297,0.176843,0.013938,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,14845,0
exe,0,13936,6.317737948719763,0.204192,0.049429,0.047338,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,15202,0
exe,0,9016328,7.999639080920469,0.350942,0.146983,0.038545,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,17844,0
exe,0,1431048,6.301327026186142,0.240181,0.146996,0.044713,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,13262,0
exe,0,68608,5.486250932935213,0.249067,0.054433,0.056774,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,7085,0
exe,0,139264,5.459766339563295,0.171982,0.12743,0.040231,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,10336,0
exe,0,20480,5.897774222479408,0.170897,0.085149,0.010936,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,5252,0
exe,0,114080,6.908709667630959,0.17144,0.093991,0.049513,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,4183,0
exe,0,31304,6.660127984447792,0.157544,0.022892,0.02623,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,10431,0
exe,0,312832,6.190289114232104,0.289323,0.117491,0.033032,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,11772,0
exe,0,2048,3.744637745040188,0.240779,0.096096,0.037883,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,12160,0
exe,0,366080,6.349631028316432,0.183107,0.151621,0.017589,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,7902,0
exe,0,153424,6.354032197418445,0.238382,0.047202,0.029503,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,2057,0
exe,0,131584,5.877875976067897,0.271782,0.11141,0.01393,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,12314,0
exe,0,246272,6.324107584161797,0.121604,0.139682,0.03648,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,10562,0
exe,0,110832,5.856134160895646,0.295223,0.09224,0.033369,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,6463,0
exe,0,64856,6.569107368233695,0.262309,0.110383,0.03077,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,10302,0
exe,0,583168,6.517101199060782,0.244674,0.098521,0.021736,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,5315,0
exe,0,39504,4.3928824224924,0.198391,0.171811,0.016175,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,8153,0
exe,0,29696,6.091356021743673,0.154939,0.037701,0.024467,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,14143,0
exe,0,26744,4.823651300061802,0.243018,0.076324,0.020888,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,10138,0
exe,0,741712,6.3322150774529415,0.183045,0.078108,0.015282,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,17459,0
exe,0,1004544,6.428512611865928,0.239263,0.082748,0.052953,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,16201,0
exe,0,291360,6.335629223134623,0.174434,0.167928,0.017848,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,14108,0
exe,0,58664,4.744313429339709,0.174986,0.105227,0.026703,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,6644,0
exe,0,57344,4.778996158024591,0.277671,0.035732,0.039008,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,14705,0
exe,0,65024,6.169592028617655,0.206676,0.121827,0.040944,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,17494,0
exe,0,664080,6.6217353948281525,0.359717,0.115931,0.046607,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,11650,0
exe,0,65024,5.974999741090534,0.258551,0.046633,0.041275,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,13133,0
exe,0,73728,5.718371036579677,0.105907,0.116215,0.049494,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,17755,0
exe,0,31472,6.355132868052795,0.324494,0.156049,0.018069,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,8841,0
exe,0,441136,7.29481360982531,0.145555,0.169943,0.056069,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,5346,0
exe,0,121624,6.400428000350976,0.176175,0.163111,0.02035,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,16046,0
exe,0,227136,5.225363651129119,0.163712,0.11652,0.059486,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,16119,0
exe,0,1417216,6.615368563029275,0.230056,0.037785,0.0402,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,6218,0
exe,0,122272,7.175362110997168,0.163664,0.135527,0.013492,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,14315,0
exe,0,1064960,6.275513060390669,0.325436,0.179286,0.053108,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,14667,0
exe,0,219136,5.572226500766168,0.348969,0.161337,0.036867,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,1777,0
exe,0,206368,6.151084448897797,0.214015,0.152441,0.012989,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,2307,0
exe,0,53792,4.575585627481791,0.194477,0.13466,0.035578,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,15043,0
exe,0,5995152,5.294218521909752,0.30473,0.03658,0.052354,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,4662,0
exe,0,914432,6.518153488572695,0.287718,0.078634,0.042827,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,8964,0
exe,0,12872,6.30985702117561,0.306844,0.053614,0.014856,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,16015,0
exe,0,6317328,5.891586893547314,0.333791,0.098652,0.022236,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,12221,0
exe,0,37888,6.226546783072461,0.176776,0.091148,0.049369,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,10020,0
exe,0,295440,6.361168995366187,0.254551,0.141812,0.017401,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1850,0
exe,0,13328,6.185466461668859,0.157466,0.079336,0.028136,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,11048,0
exe,0,88080,6.476772819909442,0.345646,0.045328,0.041695,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,15413,0
exe,0,32768,5.845250941560791,0.275052,0.044711,0.05026,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,5801,0
exe,0,98368,6.488010584876498,0.257937,0.157464,0.022865,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1917,0
exe,0,26112,5.759924901643029,0.321239,0.113317,0.017418,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,9500,0
exe,0,886272,6.859906168626815,0.194682,0.101375,0.053512,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,14298,0
exe,0,3724800,3.5053991032720107,0.224013,0.164001,0.05862,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,17419,0
exe,0,672336,4.2301731392478565,0.181717,0.079898,0.05327,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,6541,0
exe,0,28672,5.94703030461498,0.326403,0.097128,0.0342,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1466,0
exe,0,34176,4.620352063949811,0.273874,0.03036,0.021241,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,8350,0
exe,0,296760,6.50921853609959,0.139023,0.117383,0.046438,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,7453,0
exe,0,63104,6.564992055093194,0.19269,0.093491,0.055635,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,8483,0
exe,0,89600,6.46929682960805,0.292758,0.07817,0.011642,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,11797,0
exe,0,60432,6.499442667285743,0.231928,0.063436,0.058083,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,3603,0
exe,0,124416,6.275713270296315,0.352314,0.028956,0.038335,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,9018,0
exe,0,387584,6.233152859674707,0.166579,0.13831,0.044485,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,8482,0
exe,0,14336,5.496306895678108,0.279306,0.092971,0.012012,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,9708,0
exe,0,1115416,6.397434456473405,0.243514,0.034617,0.019501,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,5343,0
exe,0,19472,5.644953677898148,0.235865,0.029738,0.021379,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,16639,0
exe,0,98304,5.945522347715532,0.220711,0.105909,0.049071,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,3393,0
exe,0,94208,7.337112578035197,0.151071,0.038625,0.014169,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,4272,0
exe,0,104960,7.030315171538411,0.241016,0.054399,0.034362,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,1314,0
exe,0,21048,5.742146488508339,0.251246,0.157782,0.015576,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,7383,0
exe,0,878592,6.418923224058796,0.253124,0.121589,0.047777,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,9249,0
exe,0,158472,6.177451474001305,0.296186,0.116217,0.03463,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,11768,0
exe,0,2289712,6.3620445265861125,0.231896,0.102272,0.057572,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,9657,0
exe,0,187352,6.554470088199576,0.325488,0.059844,0.023764,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,17484,0
exe,0,281936,6.474583909934745,0.180289,0.090407,0.058861,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,16977,0
exe,0,26112,5.798066958325893,0.101694,0.162939,0.035477,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,6345,0
exe,0,2113536,6.619858841708048,0.146487,0.14167,0.043649,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,15522,0
exe,0,143360,4.748620356732942,0.189032,0.129913,0.051128,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,4562,0
exe,0,192000,5.722264273394494,0.298342,0.054115,0.035089,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,16462,0
exe,0,255784,5.96431490982858,0.126758,0.06801,0.040476,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,6065,0
exe,0,9244280,6.792287011013984,0.184179,0.050705,0.029812,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,6175,0
exe,0,3498312,7.998739318152775,0.258632,0.045141,0.057835,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,14661,0
exe,0,93048,6.31897464216745,0.302736,0.063101,0.056642,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,10948,0
exe,0,5120,4.450964778528248,0.196406,0.068997,0.046335,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,15736,0
exe,0,16384,3.2452605224005397,0.180084,0.110126,0.048135,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,14240,0
exe,0,1020448,6.621259093122237,0.11438,0.085406,0.04229,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,15971,0
exe,0,1694752,6.240320963124958,0.299433,0.023117,0.045217,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,9386,0
exe,0,16496,5.606798637890424,0.176647,0.079756,0.026092,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,11672,0
exe,0,19472,5.730520339031148,0.245098,0.138243,0.049874,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,17480,0
exe,0,110592,5.586142304435017,0.214427,0.063834,0.013721,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,11665,0
exe,0,84992,7.081407392510315,0.287941,0.170639,0.039647,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,13781,0
exe,0,22528,5.880498402470246,0.278828,0.165422,0.034352,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,13288,0
exe,0,79872,6.476629471177781,0.115422,0.028978,0.027135,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,13106,0
exe,0,236368,6.369512896550543,0.213912,0.065478,0.033592,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,11634,0
exe,0,78648,6.216750850642296,0.354066,0.137192,0.051216,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,10792,0
exe,0,73728,4.427719478412218,0.249263,0.109894,0.031913,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,9543,0
exe,0,68096,6.284837969417961,0.244735,0.15077,0.044479,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,3228,0
exe,0,22528,6.1186108634425125,0.326389,0.13188,0.046953,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,15609,0
exe,0,275280,5.720413635789583,0.294291,0.05437,0.026063,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,16099,0
exe,0,276024,5.469486667215495,0.194173,0.051838,0.058572,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,9367,0
exe,0,131896,6.330631941256767,0.25694,0.169229,0.017013,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,15002,0
exe,0,5632,3.773687436121536,0.20304,0.097817,0.012402,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,2975,0
exe,0,281616,6.231358794621914,0.337375,0.101962,0.01081,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,2051,0
exe,0,152096,6.168994868702623,0.349545,0.159693,0.026354,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,17122,0
exe,0,2277264,6.150994704076959,0.173488,0.0734,0.013355,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,4019,0
exe,0,22448944,7.929742519157615,0.353299,0.144894,0.036588,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,3874,0
exe,0,25232,2.8707229543167925,0.249221,0.094951,0.042509,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,3394,0
exe,0,972800,6.811187968027753,0.29945,0.088951,0.023843,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,5987,0
exe,0,227840,6.670372589942105,0.269115,0.031684,0.042392,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,15878,0
exe,0,13312,5.590941504029805,0.237206,0.130814,0.05101,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1703,0
exe,0,45056,4.587845525367866,0.204381,0.06701,0.041184,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1618,0
exe,0,130560,6.209324984188147,0.10222,0.071581,0.017525,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,11702,0
exe,0,50592,6.431629871383482,0.238415,0.124578,0.020017,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,12621,0
exe,0,551800,6.326474701554456,0.332243,0.134385,0.038843,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,5858,0
exe,0,114688,5.363913763788297,0.153597,0.049054,0.011311,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,2292,0
exe,0,163840,5.555137830539482,0.30266,0.106412,0.057733,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,11332,0
exe,0,221263,6.238028959618885,0.341401,0.125307,0.020085,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,14902,0
exe,0,465640,6.483443161228538,0.357661,0.057277,0.055994,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1894,0
exe,0,15872,5.492717066567282,0.135701,0.163821,0.031982,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1833,0
exe,0,20513472,7.998442402447085,0.215428,0.139031,0.046996,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,2612,0
exe,0,5960944,7.9914962533217855,0.216171,0.083869,0.020282,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,5084,0
exe,0,482088,7.243888855717345,0.124141,0.048015,0.055664,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,4987,0
exe,0,28792,6.521713457230704,0.14235,0.053542,0.057035,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,12743,0
exe,0,32841,3.1984725052246823,0.294917,0.070701,0.019549,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,17610,0
exe,0,335128,6.57523460307296,0.193563,0.060846,0.0156,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1529,0
exe,0,5660176,7.999182107884598,0.101886,0.148546,0.030015,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,12622,0
exe,0,38168,6.532960432686759,0.193702,0.069597,0.013265,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,8515,0
exe,0,257536,6.929555859388388,0.359924,0.033512,0.042179,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,16445,0
exe,0,36224,5.827923138528968,0.104121,0.174278,0.046481,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,2486,0
exe,0,17384,6.518909123615725,0.136591,0.05984,0.038229,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,17994,0
exe,0,15944,5.63160366200358,0.140497,0.131211,0.048114,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,7875,0
exe,0,680960,6.55973711232383,0.32525,0.125752,0.028585,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,6160,0
exe,0,66976,5.312799013229258,0.209002,0.047942,0.03593,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,6951,0
exe,0,497496,6.4985286488877225,0.194918,0.167993,0.049328,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,17303,0
exe,0,62464,6.313789573979327,0.15306,0.084585,0.028659,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,11520,0
exe,0,26112,6.029088742416098,0.107404,0.024133,0.011425,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,2121,0
exe,0,6635320,7.007068623362682,0.291087,0.043095,0.030383,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,13354,0
exe,0,50176,6.302840221598101,0.298251,0.135604,0.018487,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1489,0
exe,0,768512,6.65968316293785,0.190653,0.055632,0.030994,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,4683,0
exe,0,4013056,3.753521985643269,0.35187,0.094309,0.030754,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,15431,0
exe,0,301128,6.3805866041566,0.134945,0.116523,0.041843,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,16605,0
exe,0,25349792,6.5633760632284925,0.222067,0.164461,0.01641,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,12979,0
exe,0,885064,6.82078193722454,0.348795,0.126949,0.01482,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,7431,0
exe,0,34816,6.1625089854060136,0.132717,0.102357,0.050272,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,8390,0
exe,0,348160,6.340659941739938,0.271395,0.13891,0.045863,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,4448,0
exe,0,551232,6.285854792275224,0.164942,0.060107,0.046502,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,11768,0
exe,0,1212752,6.63920496120583,0.28472,0.093944,0.039539,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,9740,0
exe,0,131072,6.074787537124962,0.297572,0.041073,0.031101,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,2121,0
exe,0,67963216,7.999554710993223,0.294463,0.147963,0.041594,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,6969,0
exe,0,14336,5.682361754682153,0.103724,0.121541,0.051769,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,6304,0
exe,0,31458458,7.998395488505585,0.203159,0.021874,0.034039,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,7152,0
exe,0,235520,6.447678685104272,0.263465,0.150718,0.03886,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,8039,0
exe,0,1198872,6.698263660753862,0.21783,0.062049,0.031993,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,17858,0
exe,0,16440,5.984907967818552,0.34021,0.073961,0.054626,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,12173,0
exe,0,47616,3.539658550336399,0.309817,0.097977,0.037445,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,12218,0
exe,0,168448,5.896692981232822,0.29845,0.062058,0.049098,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1832,0
exe,0,15416,5.991211087970587,0.350836,0.040197,0.021356,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,4641,0
exe,0,1174016,6.939034945821611,0.131272,0.134031,0.016315,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,11060,0
exe,0,22016,5.497072329161602,0.217667,0.108528,0.056977,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,6983,0
